,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc
307,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,spiral_hard,7.261523485183716,0.1,,,20,0.8068333333333333,0.015611783299091051
308,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,46.064269065856934,0.1,99.0,1.0,20,0.9335333333333333,0.13815065850166786
309,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,spiral,9.58569312095642,0.1,,,20,0.9124666666666664,0.019669604300375048
310,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral,9.189458608627321,0.05,,,20,1.0,0.0
311,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,21.38516569137573,0.1,99.0,0.25,20,0.9829666666666667,0.04118979107605292
312,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,16.284549236297607,0.5,99.0,0.1,20,0.8675666666666666,0.009594616546098467
313,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral,5.937237501144409,0.01,,,20,0.9796333333333334,0.02255213712464713
314,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral,6.404484272003174,0.01,,,20,0.9429333333333332,0.07265057925898916
315,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,42.102473258972175,0.01,99.0,0.5,20,0.8027666666666666,0.3098208998760413
316,gaussian,15.0,knn,0.2,LGC,0.4,False,0.25,spiral,8.324240922927856,0.5,,,20,0.8597666666666666,0.0043882418651057355
317,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,22.97873425483704,0.1,99.0,0.25,20,0.9256333333333335,0.10496400970491426
318,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,22.445050716400146,0.1,99.0,1.0,20,0.8926666666666667,0.24717542128797695
319,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,45.82265090942383,0.01,99.0,1.0,20,0.7187,0.36507725057703727
320,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,spiral_hard,2.222083330154419,0.01,,,20,0.6101333333333334,0.06804168656868459
321,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,46.630864381790154,0.1,99.0,1.0,20,0.9001000000000003,0.19042225301798227
322,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,4.803999423980713,0.01,99.0,0.1,20,0.8851666666666667,0.20256794470552894
323,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,spiral_hard,5.317335367202759,0.01,,,20,0.5903000000000002,0.05828416022671456
324,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral_hard,8.680856704711914,0.5,,,20,0.9145333333333333,0.0032768548606518615
325,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,42.357975482940674,0.1,99.0,0.5,20,0.9811333333333334,0.040500809319759974
326,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,33.50597977638245,0.5,99.0,0.25,20,0.9393,0.0037740340927624755
327,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral_hard,34.22047615051269,0.5,99.0,0.0,20,0.9432333333333333,0.0015095989165632164
328,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,19.787123918533325,0.05,99.0,0.25,20,1.0,0.0
329,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,31.39476990699768,0.1,99.0,0.5,20,0.9517666666666665,0.08088050857077166
330,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,49.24561786651611,0.1,99.0,0.5,20,0.9969333333333333,0.004859812524961995
331,gaussian,15.0,knn,0.2,LGC,0.99,False,0.35,spiral,3.8924288749694815,0.05,,,20,0.8192,0.05177841678194153
332,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,spiral,9.977002859115599,0.5,,,20,0.8922000000000001,0.0045318625064952696
333,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral_hard,3.3303158283233643,0.1,,,20,0.8715666666666667,0.030986932729781425
334,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,20.442526340484623,0.05,99.0,0.1,20,0.9684666666666668,0.07789882326881882
335,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,46.51987552642822,0.01,99.0,0.75,20,0.8027666666666666,0.3098208998760413
336,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral,8.382357597351074,0.01,,,20,0.7066666666666668,0.07565653382961124
337,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,spiral,7.17648983001709,0.1,,,20,0.9298333333333332,0.03342778285598173
338,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,spiral_hard,6.184070110321045,0.05,,,20,0.9489333333333333,0.021294130646729886
339,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,45.76422452926636,0.01,99.0,0.75,20,0.6333666666666666,0.38545554434547524
340,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,spiral,1.9058079719543457,0.1,,,20,0.7073666666666666,0.029978862924104094
341,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,49.71140718460083,0.01,99.0,0.75,20,0.7187,0.36507725057703727
342,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,43.58399629592896,0.1,99.0,0.25,20,0.9781000000000002,0.003719468301309267
343,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,20.039704799652103,0.1,99.0,0.1,20,0.9467666666666668,0.07036106088518629
344,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral_hard,10.227961778640749,0.05,,,20,0.7384999999999999,0.026991253727416543
345,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,43.51102113723755,0.05,99.0,0.5,20,0.6249,0.34471555262596176
346,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral,9.374706506729128,0.1,,,20,1.0,0.0
347,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,37.06098365783691,0.5,99.0,1.0,20,0.9905666666666668,0.0033880508982140046
348,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,44.935405015945435,0.01,99.0,0.25,20,0.8910999999999998,0.25793782842641233
349,gaussian,15.0,knn,0.2,LGC,0.4,False,0.1,spiral,7.713961362838745,0.1,,,20,0.9337333333333333,0.01690023011020203
350,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,20.545199632644653,0.05,99.0,0.25,20,0.6571666666666667,0.3981591460152028
351,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral_hard,7.093896150588988,0.01,,,20,0.5735999999999999,0.0431907397482377
352,gaussian,15.0,knn,0.2,LGC,0.99,False,0.0,spiral_hard,3.337615489959717,0.01,,,20,0.7803000000000001,0.06945613323850129
353,gaussian,15.0,knn,0.2,LGC,0.4,False,0.35,spiral_hard,2.7126095294952397,0.01,,,20,0.5922666666666666,0.059330861371727196
354,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral,20.162904739379886,0.05,99.0,0.0,20,0.9920000000000002,2.220446049250313e-16
355,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,22.080628156661987,0.1,99.0,0.25,20,0.9876000000000001,0.0013888444437332862
356,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,46.521296262741096,0.1,99.0,0.75,20,0.9972,0.003442221504913451
357,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,34.865864515304565,0.5,99.0,0.75,20,0.9853,0.0031585861816114482
358,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,37.6335563659668,0.5,99.0,0.5,20,0.9224666666666665,0.016309642682917513
359,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,spiral,8.622076988220215,0.05,,,20,0.9971,0.008407073741135414
360,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,22.092140674591064,0.01,99.0,0.1,20,0.6696000000000001,0.3276782568313009
361,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral_hard,8.838848352432253,0.1,,,20,0.8667000000000001,0.022643591195352003
362,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,spiral,10.881491422653198,0.5,,,20,0.9822666666666668,0.02110334360027126
363,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral_hard,20.803484678268433,0.01,99.0,0.0,20,0.6805999999999999,0.3477460056484394
364,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,46.77420830726624,0.01,99.0,0.5,20,0.9580333333333332,0.18032852427352322
365,gaussian,15.0,knn,0.2,LGC,0.4,False,0.2,spiral,10.372862100601195,0.01,,,20,0.7939,0.07116749414038845
366,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,spiral,2.3455240726470947,0.01,,,20,0.6601,0.0721751804061941
367,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,42.38279342651367,0.5,99.0,0.5,20,0.8865999999999999,0.02791725870018997
368,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,spiral,6.026352882385254,0.01,,,20,0.8400666666666666,0.07183496517868038
369,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,4.479904413223267,0.5,99.0,1.0,20,0.9703333333333333,0.011036303729057086
370,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,21.679303407669067,0.1,99.0,0.25,20,0.9280999999999999,0.11328062990251736
371,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral_hard,8.576445817947388,0.01,,,20,0.5904666666666666,0.05485986187044627
372,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,15.720006942749025,0.05,99.0,1.0,20,0.8002666666666667,0.2496016737835617
373,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,4.52267050743103,0.05,99.0,0.1,20,0.6247666666666667,0.3445763437420896
374,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral_hard,10.30012345314026,0.01,,,20,0.6163333333333333,0.0544044524321718
375,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral,8.82181453704834,0.5,,,20,0.9886000000000001,0.006192827392323394
376,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,46.07868242263794,0.1,99.0,0.1,20,0.9418333333333333,0.11437168938742372
377,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral_hard,0.5194752216339111,0.5,,,20,0.9914333333333334,0.0010170764201594983
378,gaussian,15.0,knn,0.2,GTAM,,False,0.0,spiral_hard,7.002676486968994,0.5,99.0,0.0,20,0.9943666666666665,0.0012905640455070867
379,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral,8.360812187194824,0.1,,,20,0.9891666666666665,0.017520622769246014
380,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,44.149189949035645,0.05,99.0,0.75,20,0.9285000000000002,0.16496516467289557
381,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,41.44176149368286,0.05,99.0,0.75,20,0.8838333333333332,0.2316799396677331
382,gaussian,15.0,knn,0.2,LGC,0.99,False,0.25,spiral,10.078068733215332,0.5,,,20,1.0,0.0
383,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral_hard,6.242040157318115,0.1,,,20,0.7823999999999999,0.12037559737938767
384,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral,9.635276556015016,0.01,,,20,1.0,0.0
385,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,25.76600432395935,0.1,99.0,1.0,20,0.8220333333333334,0.2927158254082694
386,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,30.51593661308289,0.5,99.0,0.5,20,1.0,0.0
387,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,38.45094919204712,0.5,99.0,0.5,20,0.8009333333333333,0.06179262811119859
388,gaussian,15.0,knn,0.2,LGC,0.4,False,0.4,spiral_hard,0.9890639781951904,0.5,,,20,0.6702000000000001,0.010960738012459639
389,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,20.33892107009888,0.05,99.0,0.25,20,0.9584999999999999,0.16560553868891117
390,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,spiral,8.198287487030031,0.01,,,20,0.7934333333333333,0.0698834823911281
391,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral,8.850857734680176,0.05,,,20,0.9869666666666668,0.03277768549892849
392,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,46.78137159347534,0.01,99.0,0.1,20,0.8211666666666668,0.27053115450083665
393,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral,9.38879680633545,0.5,,,20,0.8536666666666666,0.005535742447444992
394,gaussian,15.0,knn,0.2,LGC,0.99,False,0.4,spiral_hard,5.859711408615112,0.01,,,20,0.5835333333333333,0.06192795096812998
395,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,46.03323316574097,0.01,99.0,1.0,20,0.8493666666666666,0.28340293066782335
396,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,44.86062002182007,0.1,99.0,0.25,20,0.9918333333333335,0.0011522924011629848
397,gaussian,15.0,knn,0.2,LGC,0.99,False,0.2,spiral,8.066772222518921,0.05,,,20,0.9810666666666666,0.025062056313612142
398,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,38.30520629882813,0.5,99.0,0.75,20,0.9711333333333334,0.004551434450319551
399,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,45.63058614730835,0.01,99.0,0.25,20,0.8698666666666666,0.23717753313124373
400,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,32.35297632217407,0.5,99.0,0.1,20,0.9392000000000001,0.0008055363982396266
401,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral_hard,3.696745157241821,0.5,,,20,0.9563,0.049592775011420114
402,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,spiral,8.65958309173584,0.5,,,20,0.9982000000000001,0.0017650936393164846
403,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,21.142215728759766,0.05,99.0,0.25,20,0.8838333333333332,0.2316799396677331
404,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,spiral,7.738132238388061,0.01,,,20,0.7948333333333334,0.07142606900378412
405,gaussian,15.0,knn,0.2,LGC,0.99,False,0.3,spiral_hard,11.416191816329956,0.1,,,20,0.8598666666666667,0.046071731511247174
406,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,15.723751306533813,0.5,99.0,0.25,20,0.8337333333333332,0.03076318145662658
407,gaussian,15.0,knn,0.2,LGC,0.4,False,0.3,spiral,1.8955628871917725,0.5,,,20,0.8110000000000002,0.008690991504617489
408,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,33.50584554672241,0.5,99.0,0.75,20,0.9943666666666665,0.0012905640455070867
409,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,36.89095568656922,0.5,99.0,0.25,20,0.9306333333333333,0.004419527375435332
410,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,45.45056366920471,0.05,99.0,0.75,20,0.8461333333333334,0.27614461589697686
411,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.4,spiral_hard,9.404790878295898,0.01,,,20,0.5532999999999999,0.05097950568610881
412,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,44.97389006614685,0.01,99.0,0.5,20,0.7187,0.36507725057703727
413,gaussian,15.0,knn,0.2,GTAM,,False,0.25,spiral_hard,11.479269742965698,0.5,99.0,0.0,20,0.8658666666666667,0.006013318551349153
414,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral,1.1723854541778564,0.05,,,20,0.8202333333333334,0.03233180408754754
415,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,41.05205607414245,0.01,99.0,0.75,20,0.8746999999999998,0.2656530297629263
416,gaussian,15.0,knn,0.2,LGC,0.4,False,0.4,spiral_hard,1.5936932563781738,0.05,,,20,0.5948333333333332,0.028005455817671592
417,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral_hard,11.397479772567749,0.1,,,20,0.6987333333333333,0.01920752167482545
418,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,spiral,5.2264251708984375,0.1,,,20,0.6979666666666666,0.027862738957651366
419,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral_hard,7.49541974067688,0.01,,,20,0.5711666666666668,0.05111376200854977
420,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,46.33276081085205,0.05,99.0,0.5,20,0.9974666666666666,0.0006531972647421859
421,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,spiral_hard,2.9108736515045166,0.01,,,20,0.6138666666666668,0.04985605947792771
422,gaussian,15.0,knn,0.2,LGC,0.4,False,0.15,spiral_hard,10.128624439239502,0.1,,,20,0.8770666666666667,0.022600294983325595
423,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral,9.262897491455078,0.1,,,20,1.0,0.0
424,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,34.646681070327766,0.5,99.0,0.5,20,0.9943666666666665,0.0012905640455070867
425,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,24.046509265899658,0.5,99.0,0.75,20,0.8346333333333333,0.04639083961300982
426,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,spiral,4.619443893432617,0.1,,,20,0.9270666666666667,0.017156016113564636
427,gaussian,15.0,knn,0.2,LGC,0.99,False,0.35,spiral,8.137298345565796,0.01,,,20,0.7094333333333332,0.07688845455882466
428,gaussian,15.0,knn,0.2,LGC,0.99,False,0.3,spiral,9.608871936798096,0.1,,,20,0.9525999999999998,0.030479792941845555
429,gaussian,15.0,knn,0.2,LGC,0.4,False,0.4,spiral,0.93440580368042,0.5,,,20,0.6824333333333333,0.014572843846613403
430,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,44.87049579620361,0.1,99.0,0.1,20,0.9621333333333334,0.06423104130143516
431,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral,14.284644842147827,0.5,99.0,0.0,20,0.8014666666666667,0.014991256711089229
432,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral_hard,10.90327000617981,0.01,,,20,0.6708333333333333,0.04560257059031262
433,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,spiral_hard,9.600536108016966,0.5,,,20,0.8743666666666666,0.005693953908411196
434,gaussian,15.0,knn,0.2,LGC,0.99,False,0.35,spiral_hard,4.480332851409912,0.05,,,20,0.7064666666666666,0.05241038913124848
435,gaussian,15.0,knn,0.2,GTAM,,False,0.2,spiral_hard,21.112281322479244,0.05,99.0,0.0,20,0.9373666666666667,0.0973035285417064
436,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral_hard,29.89512133598328,0.5,99.0,0.0,20,0.9181000000000001,0.0018888562088676332
437,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral_hard,7.401286363601685,0.01,,,20,0.5457000000000001,0.04478763470225038
438,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral_hard,9.470820426940918,0.01,,,20,0.6023333333333333,0.058734998084617324
439,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,44.60863447189331,0.1,99.0,0.1,20,0.9496666666666668,0.04534436140371935
440,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,39.15118527412415,0.05,99.0,0.75,20,0.9224,0.1660929324872742
441,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral_hard,45.451477766036994,0.01,99.0,0.0,20,0.8576,0.23348046789590107
442,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,49.02816700935364,0.05,99.0,0.5,20,0.8461333333333334,0.27614461589697686
443,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral,8.557884693145754,0.5,,,20,1.0,0.0
444,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,43.849103689193726,0.01,99.0,0.5,20,0.6333666666666666,0.38545554434547524
445,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral_hard,11.240836143493652,0.05,,,20,0.5871000000000002,0.028377044713406418
446,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,47.08368563652039,0.01,99.0,0.25,20,0.8493666666666666,0.28340293066782335
447,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral_hard,9.576916217803957,0.5,,,20,0.9390000000000001,0.07925780718642171
448,gaussian,15.0,knn,0.2,LGC,0.99,False,0.25,spiral,8.64903712272644,0.05,,,20,0.9516,0.031245550794384246
449,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral,9.255083799362184,0.5,,,20,0.9210333333333335,0.003255593477215616
450,gaussian,15.0,knn,0.2,GTAM,,False,0.0,spiral_hard,20.744237184524536,0.05,99.0,0.0,20,0.9730666666666667,0.060360914505994706
451,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,43.817831754684455,0.01,99.0,0.25,20,0.8869333333333334,0.2143684678305091
452,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,21.909241199493408,0.05,99.0,1.0,20,0.9560333333333333,0.17543513837819882
453,gaussian,15.0,knn,0.2,LGC,0.4,False,0.25,spiral_hard,0.20400500297546387,0.1,,,20,0.7864000000000001,0.02289434670636204
454,gaussian,15.0,knn,0.2,LGC,0.99,False,0.0,spiral,9.187279939651491,0.5,,,20,1.0,0.0
455,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral,46.09599304199219,0.1,99.0,0.0,20,0.9853333333333332,0.0
456,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,spiral_hard,3.2101230621337886,0.5,,,20,0.869,0.016207679935416084
457,gaussian,15.0,knn,0.2,GTAM,,False,0.4,spiral_hard,21.908800840377808,0.01,99.0,0.0,20,0.6186666666666667,0.35152960994298427
458,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,9.473887681961061,0.01,99.0,0.1,20,0.6184666666666667,0.37225081747541017
