,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,dataset_sd,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc
0,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,0.075,6.51575231552124,0.1,99.0,2.0,20,0.9924,0.0012000000000000233
1,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,0.04,5.845809459686278,0.1,99.0,2.0,20,0.84365,0.2818228654669454
2,gaussian,15.0,knn,0.2,GTAM,,False,0.4,spiral,0.15,5.834130048751831,0.1,99.0,0.0,20,0.8009999999999998,0.23696413230698016
3,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral,0.04,1.1287004947662354,0.1,,,20,0.88935,0.04104908646973767
4,gaussian,15.0,knn,0.2,RF,,False,0.2,spiral,0.04,0.4389839172363281,0.1,,,20,0.8452,0.01849216050114211
5,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral,0.075,1.8273153305053709,0.1,,,20,0.6305999999999999,0.030424332367366757
6,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,spiral,0.15,1.7082536220550537,0.1,,,20,0.98345,0.006336205489092017
7,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral,0.075,3.2251710891723637,0.1,,,20,0.8907999999999999,0.02265082779944256
8,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.15,spiral,0.075,1.915396213531494,0.1,,,20,0.9997999999999999,0.00039999999999995595
9,gaussian,15.0,knn,0.2,RF,,False,0.25,spiral,0.15,0.4791562557220459,0.1,,,20,0.8013499999999999,0.030110255727907743
10,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,spiral,0.04,0.5988526344299316,0.1,,,20,0.8487500000000001,0.022140178409398595
11,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,spiral,0.075,1.8449406623840328,0.1,,,20,0.9628000000000002,0.021823381956058048
12,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,spiral,0.04,1.2382793426513672,0.1,,,20,0.80565,0.033736145304406086
13,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,0.04,5.965210676193237,0.1,99.0,1.0,20,0.88895,0.21744481483815611
14,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,spiral,0.075,1.2048377990722656,0.1,,,20,0.74615,0.03464574288422748
15,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral,0.075,2.1464529037475586,0.1,,,20,0.9986500000000001,0.004089926649709021
16,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,0.15,1.628263235092163,0.1,99.0,2.0,20,0.9894999999999999,0.004410215414240003
17,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,spiral,0.04,1.262939214706421,0.1,,,20,0.73075,0.03461195602678356
18,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral,0.075,1.3573033809661863,0.1,,,20,0.87355,0.021708235764336073
19,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral,0.1,1.3886516094207764,0.1,,,20,0.99895,0.0014991664350564788
20,gaussian,15.0,knn,0.2,GTAM,,False,0.4,spiral,0.04,5.476561546325684,0.1,99.0,0.0,20,0.8339000000000001,0.1983370615896081
21,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral,0.075,3.0589895248413086,0.1,,,20,0.8107,0.03401484969833028
22,gaussian,15.0,knn,0.2,RF,,False,0.35,spiral,0.15,0.3594105243682861,0.1,,,20,0.6843,0.03271864911636787
23,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,0.1,5.343629837036133,0.1,99.0,1.0,20,0.88995,0.22768914664515738
24,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,0.04,5.210450172424316,0.1,99.0,1.0,20,0.9919,0.0009433981132056736
25,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,0.15,5.207849025726318,0.1,99.0,1.0,20,0.9799499999999999,0.005074199444247336
26,gaussian,15.0,knn,0.2,RF,,False,0.0,spiral,0.1,0.4913454055786133,0.1,,,20,0.9631500000000001,0.020273813158850996
27,gaussian,15.0,knn,0.2,GTAM,,False,0.25,spiral,0.075,5.74037504196167,0.1,99.0,0.0,20,0.9759999999999998,2.220446049250313e-16
28,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,spiral,0.075,1.7253942489624023,0.1,,,20,0.76505,0.03841806215831295
29,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral,0.04,1.3662621974945068,0.1,,,20,0.80335,0.036588625281636374
30,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,0.075,5.26831841468811,0.1,99.0,1.0,20,0.9999,0.0002999999999999669
31,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,spiral,0.15,0.7867171764373779,0.1,,,20,0.8362,0.02838062719532466
32,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral,0.075,1.9499189853668213,0.1,,,20,0.99985,0.0003570714214271032
33,gaussian,15.0,knn,0.2,RF,,False,0.4,spiral,0.1,0.3766672611236572,0.1,,,20,0.6435500000000001,0.04081724512996929
34,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,0.04,6.7825608253479,0.1,99.0,2.0,20,0.9929500000000001,0.001359227721906837
35,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,0.1,3.282731771469116,0.1,99.0,2.0,20,0.9919499999999998,0.0013955285736953003
36,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,0.15,1.623870611190796,0.1,99.0,2.0,20,0.9679499999999999,0.012068450604779396
37,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral,0.1,1.8900222778320312,0.1,,,20,0.9964000000000001,0.006445153217728815
38,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral,0.04,2.135120153427124,0.1,,,20,0.59275,0.024592427696345887
39,gaussian,15.0,knn,0.2,GTAM,,False,0.4,spiral,0.1,5.32356858253479,0.1,99.0,0.0,20,0.76555,0.3068974543719775
40,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral,0.15,1.5742483139038086,0.1,,,20,0.9417500000000001,0.015185107836298036
41,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral,0.04,2.0843958854675293,0.1,,,20,1.0,0.0
42,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral,0.1,4.28816294670105,0.1,99.0,0.0,20,0.9891499999999999,0.0010618380290797597
43,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral,0.15,2.314833879470825,0.1,,,20,0.9843499999999998,0.006695334196289224
44,gaussian,15.0,knn,0.2,RF,,False,0.35,spiral,0.075,0.3172726631164551,0.1,,,20,0.6803999999999999,0.03251522720203566
45,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral,0.15,6.673863172531128,0.1,99.0,0.0,20,0.8805999999999999,0.14861238171834806
46,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral,0.04,4.845012903213501,0.1,99.0,0.0,20,0.9899999999999997,3.3306690738754696e-16
47,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral,0.15,2.3076171875,0.1,,,20,0.9454499999999999,0.018736261633527655
48,gaussian,15.0,knn,0.2,RF,,False,0.3,spiral,0.075,0.3110661506652832,0.1,,,20,0.7555499999999999,0.028329269316380194
49,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,0.075,2.939149141311645,0.1,99.0,2.0,20,0.7388000000000001,0.3063156215409198
50,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral,0.04,2.4189469814300537,0.1,,,20,0.8693500000000001,0.025048502949278215
51,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,spiral,0.1,3.527163028717041,0.1,,,20,0.7046499999999999,0.03074455236297969
52,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral,0.075,6.0473899841308585,0.1,99.0,0.0,20,0.9838500000000003,0.0003570714214271825
53,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral,0.15,1.3795087337493896,0.1,,,20,0.9127000000000001,0.027223335578139576
54,gaussian,15.0,knn,0.2,RF,,False,0.15,spiral,0.04,0.4385569095611572,0.1,,,20,0.8831999999999999,0.027710286898550856
55,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,spiral,0.075,1.6431052684783936,0.1,,,20,0.8474999999999999,0.02114828598255659
56,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.15,spiral,0.1,1.9620237350463867,0.1,,,20,0.9962500000000001,0.0050386009963084046
57,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral,0.1,5.807658672332764,0.1,99.0,0.0,20,0.9830500000000001,0.0008645808232895727
58,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,spiral,0.15,1.486310958862305,0.1,,,20,0.9479000000000001,0.020277820395693417
59,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,spiral,0.15,2.1994705200195312,0.1,,,20,0.78065,0.025409201089369185
60,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral,0.04,2.0149168968200684,0.1,,,20,0.71625,0.0375178290949783
61,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,spiral,0.04,2.530532121658325,0.1,,,20,0.8336500000000001,0.019824921185215356
62,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,0.1,1.6243143081665041,0.1,99.0,2.0,20,0.78345,0.3215634424184441
63,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,0.075,6.417165756225586,0.1,99.0,1.0,20,0.9298500000000001,0.15353770709503253
64,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral,0.075,3.2066211700439453,0.1,99.0,1.0,20,0.9916499999999999,0.0009630680142129121
65,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral,0.04,3.0436160564422607,0.1,,,20,1.0,0.0
66,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,0.1,6.217539072036742,0.1,99.0,1.0,20,0.98615,0.0009096702699330002
67,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral,0.04,3.22527813911438,0.1,,,20,1.0,0.0
68,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,0.075,6.65266752243042,0.1,99.0,2.0,20,0.93305,0.15481455842394154
69,gaussian,15.0,knn,0.2,GTAM,,False,0.2,spiral,0.1,5.225631475448608,0.1,99.0,0.0,20,0.97915,0.0008529361054615919
70,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.15,spiral,0.15,2.5213818550109863,0.1,,,20,0.8571500000000001,0.02104346691968792
71,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral,0.075,2.1544485092163086,0.1,,,20,0.9984,0.006748333127521178
72,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,0.075,6.111050844192505,0.1,99.0,1.0,20,0.98445,0.0016575584454250729
73,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,0.15,3.1906561851501465,0.1,99.0,1.0,20,0.9760000000000002,0.004266145801540308
74,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,spiral,0.075,0.72849440574646,0.1,,,20,0.9359,0.027627703487622723
75,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,spiral,0.04,1.9102830886840818,0.1,,,20,1.0,0.0
76,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral,0.15,2.593411922454834,0.1,,,20,0.79505,0.025531304314507695
77,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,spiral,0.1,2.589937448501587,0.1,,,20,0.77295,0.04441111910321556
78,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral,0.1,1.5966951847076416,0.1,99.0,2.0,20,0.8965,0.2355946731146526
79,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,spiral,0.075,2.1476783752441406,0.1,,,20,1.0,0.0
80,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral,0.04,2.0467278957366943,0.1,,,20,0.6018,0.0273049446071586
81,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,0.075,5.66670036315918,0.1,99.0,2.0,20,0.9895999999999999,0.0015937377450509229
82,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,spiral,0.075,1.0446515083312988,0.1,,,20,0.6775999999999999,0.021357434302837035
83,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral,0.1,1.789083480834961,0.1,,,20,0.9962000000000002,0.006968500556073735
84,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,0.04,6.0051867961883545,0.1,99.0,1.0,20,0.8294499999999999,0.19762274034128766
85,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,0.1,3.2334995269775386,0.1,99.0,2.0,20,0.9993500000000001,0.000792148975887724
86,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,0.075,6.394808292388916,0.1,99.0,2.0,20,0.9999,0.0002999999999999669
87,gaussian,15.0,knn,0.2,RF,,False,0.25,spiral,0.1,0.08955907821655272,0.1,,,20,0.82545,0.03611713582221048
88,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,0.04,5.479926586151123,0.1,99.0,1.0,20,0.9736499999999999,0.04027440254057159
89,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral,0.1,2.2107481956481934,0.1,,,20,0.8772,0.022866132160905564
90,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,0.15,1.6326301097869873,0.1,99.0,2.0,20,0.6574499999999999,0.3720309765328689
91,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral,0.075,2.054151058197021,0.1,,,20,0.9189,0.017040833312957436
92,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral,0.04,6.054583549499513,0.1,99.0,1.0,20,0.98255,0.0019358460682606
93,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral,0.04,4.524063587188722,0.1,99.0,2.0,20,0.7079,0.31556931092867696
94,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,0.1,1.6016397476196291,0.1,99.0,2.0,20,0.79435,0.3212037165102546
95,gaussian,15.0,knn,0.2,GTAM,,False,0.1,spiral,0.075,6.1676225662231445,0.1,99.0,0.0,20,0.9899999999999997,3.3306690738754696e-16
96,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.25,spiral,0.04,2.1747667789459233,0.1,,,20,0.7848999999999998,0.03500985575520128
97,gaussian,15.0,knn,0.2,RF,,False,0.15,spiral,0.075,0.477076530456543,0.1,,,20,0.8762000000000001,0.021770622407271675
98,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral,0.15,3.274511814117432,0.1,99.0,1.0,20,0.8907499999999999,0.1742629837343548
99,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,spiral,0.04,2.4153711795806885,0.1,,,20,0.6638499999999999,0.031158104884604257
100,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,0.1,4.871272802352905,0.1,99.0,1.0,20,0.9993500000000001,0.000792148975887724
101,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral,0.15,2.210136890411377,0.1,,,20,0.61195,0.02370754099437563
102,gaussian,15.0,knn,0.2,RF,,False,0.4,spiral,0.075,0.17056584358215332,0.1,,,20,0.62885,0.036064213564141405
103,gaussian,15.0,knn,0.2,RF,,False,0.25,spiral,0.075,0.3399171829223633,0.1,,,20,0.82075,0.024855331420039452
104,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,0.15,1.5978727340698242,0.1,99.0,2.0,20,0.9736,0.01303993865016244
105,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral,0.04,1.5461714267730713,0.1,,,20,0.9201,0.022351510016104057
106,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,spiral,0.1,1.8603286743164065,0.1,,,20,0.6282,0.023230583290137188
107,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral,0.1,2.1490144729614262,0.1,,,20,0.71885,0.018797007740595315
108,gaussian,15.0,knn,0.2,RF,,False,0.3,spiral,0.1,0.08801007270812987,0.1,,,20,0.7507,0.022427884429878815
109,gaussian,15.0,knn,0.2,RF,,False,0.35,spiral,0.04,0.3433501720428467,0.1,,,20,0.692,0.024349537983296525
110,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,spiral,0.1,1.445904016494751,0.1,,,20,0.9311999999999999,0.013159027319676789
111,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,spiral,0.1,3.135716199874878,0.1,,,20,0.62085,0.02466226875208363
112,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.1,spiral,0.15,1.8196861743927,0.1,,,20,0.9058500000000003,0.014036648460369736
113,gaussian,15.0,knn,0.2,RF,,False,0.2,spiral,0.1,0.09018373489379884,0.1,,,20,0.8618999999999998,0.021215324649884553
114,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral,0.1,3.5159149169921875,0.1,99.0,2.0,20,0.9885999999999997,0.0015297058540778396
115,gaussian,15.0,knn,0.2,GTAM,,False,0.0,spiral,0.15,4.76924991607666,0.1,99.0,0.0,20,0.9894999999999999,0.004410215414240003
116,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.4,spiral,0.075,0.8262271881103516,0.1,,,20,0.9850999999999999,0.02677106647109898
117,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.4,spiral,0.15,1.5268988609313965,0.1,,,20,0.92465,0.03755565869479593
118,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,spiral,0.1,1.79642653465271,0.1,,,20,0.8648,0.03300999848530743
119,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,spiral,0.1,0.9936447143554688,0.1,,,20,0.9980500000000001,0.002290742237791068
120,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,spiral,0.15,0.3715140819549561,0.1,,,20,0.6985500000000001,0.037625091362015334
121,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral,0.075,1.5961816310882568,0.1,,,20,0.7323000000000001,0.03127155256778915
122,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral,0.1,6.1224403381347665,0.1,99.0,1.0,20,0.98385,0.0017109938632268705
123,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral,0.04,1.3833611011505127,0.1,,,20,0.9959,0.017415223225672412
124,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.35,spiral,0.075,2.4218149185180664,0.1,,,20,0.66515,0.01952248703418702
125,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral,0.04,6.118958234786987,0.1,99.0,1.0,20,1.0,0.0
126,gaussian,15.0,knn,0.2,LGC,0.2,False,0.15,spiral,0.04,1.0334448814392092,0.1,,,20,0.88605,0.025480335555090317
127,gaussian,15.0,knn,0.2,LGC,0.9,False,0.1,spiral,0.15,1.610952377319336,0.1,,,20,0.9645000000000001,0.01019558728077987
